"source_row","altered_gravity","astronaut_selection","bisphosphonates","bone_fracture_risk","bone_remodeling","co2_risk","crew_health_and_performance_system","distance_from_earth","food_and_nutrition_risk","hostile_closed_environment","hsia_risk","humidity","hydration","individual_factors","k_plus_citrate","medical_prevention_capability","medical_treatment_capability","microbiome","microhost_risk","mineralized_renal_material","nutrients","pharm_risk","resistive_exercise","thiazides","urine_chemistry","urine_concentration","vehicle_design","water_intake"
1942,-0.00562518206425011,-0.0271753893757705,-0.0011612494054134,-0.00450946108321659,-0.0100032063564868,0,0.00327696914609987,0,0,0,0,-0.000281409007584443,-0.0361471152718877,-0.356352222184796,0.00202282748068683,0,0.00619056566210929,-0.00100171339363442,0.00354458028959925,-0.0698514252981113,0.0195816013947478,0,0.0143546174222138,0.0129887951479759,-0.0753294244786957,0.0191348018852295,0.000655781284876866,0
4911,-0.00135659199440852,-0.0271753885535873,0.00107994228528696,0.00930496709042927,-0.0226878057928843,0,-0.000370843335986137,0,0,0,0,0.00028140886570327,0.00326996844523819,-0.114927681996051,-0.0036171618339722,0,0.015917098538921,0.000894999380761874,-0.0142460774386564,-0.177285840358309,-0.00244573773125012,0,0.0143546174222138,0.0148747738567181,0.204512169764712,0.025265999189287,0.000655781092063989,0
3564,-0.0013565919798566,-0.0341065198663273,0.012035188581649,-0.00220396677468671,0.00612909943447448,0,0.000812110476545058,0,0,0,0,0.000536016916157678,0.00396723243466113,-0.224747260825097,0.00124253777903505,0,0.0061905660040793,0.000633545132586733,-0.00783268965096795,0.112969049285311,0.0375297183454677,0,0.00723495174315758,-0.0109628122081631,-0.0224653675468289,0.0135054328129627,0.000445421621407149,0
2274,0.00184557004831731,0.0062906785751693,-0.000904986332898261,-0.00591538094886346,-0.00606579182931455,0,0.00101714393531438,0,0,0,0,0.000281408858427312,-0.00581051519475295,0.0208516820821387,-0.00741177069721743,0,-0.0131341809901642,0.000736980033252621,0.00126294967049034,-0.352193237813481,-0.0021830662881257,0,-0.0133684224783792,-0.047128285987128,-0.0287667506127036,-0.0387378838859149,-0.00128367522120243,0
5349,-0.00154445125372149,-0.0326797086527222,-0.000904986271052621,-0.00222528063022764,0.0111447914568998,0,-0.000370843335986137,0,0,0,0,-0.000459634782600915,0.00731221088062739,-0.043481875280122,0.004712284746347,0,0.0159171004452219,0.00228186913227546,0.00634663528035162,0.096209826926497,-0.0028677187692665,0,0.00640076363197295,-0.0147381314818631,0.160897173576814,0.00750490103382617,0.000445421570475446,0
3299,-0.00154445306179696,0.00629067709451192,0.0136849313748826,-0.00148448847903637,-0.0332055326580303,0,0.000463552052679006,0,0,0,0,-0.0032321870821761,0.036986026498198,0.449763307562534,0.00471228470996721,0,0.0210056975047337,0.011790506707257,0.00392033985008311,1.08759130902399,0.0194859011025983,0,0.00265158474212512,-0.0177344887561048,0.165347440681217,-0.00609156217979034,0.0178892844414804,0
3222,-0.00283677924016956,0.0184484898782102,0.000823679318273207,-0.00087948113650782,-0.00673669849857106,0,-0.000780019036028534,0,0,0,0,-0.000281409040326253,-0.033905210060766,0.348216219186725,0.00252221288246801,0,0.0135028520744527,-0.010140921403945,-0.0142460667411797,0.119517856510356,-0.0239947896297963,0,0.00341198167006951,0.0333646651633899,0.136853207153763,-0.162529375185841,0.00166639660892542,0
8941,-0.00135659199440852,0.0145603002019925,0.000823679343739059,-0.00181464034540113,-0.0148068703001627,0,0.000463553631561808,0,0,0,0,0.000281408858427312,0.00210256395439501,0.272612043128902,-0.00741177077725297,0,0.00693218742162571,-0.000311215040710522,0.00368921675544698,-0.215141767501336,0.00659999018353119,0,0.00827412028593244,0.0464188907790231,-0.018204232568678,0.0295913538211607,-0.00128367512661498,0
4890,-0.00562518287188141,0.0145602960765245,-0.000904986454770551,-0.00181464034540113,-0.0165907894297561,0,-0.000370843335986137,0,0,0,0,-0.00028140904760221,-0.000129997839394491,0.272699542190821,-0.00741177072632127,0,0.00693218700325815,0.00150107975969149,0.00368921703920932,-0.307511485229043,0.000489370399009204,0,0.00827412027865648,-0.0716951459617121,-0.0985201518087706,0.0270740144842421,-0.00263116296264343,0
713,-0.00135659199440852,0.00629067865520483,0.0010799423471326,-0.00825564136175672,-0.0140213883896649,0,0.000463553631561808,0,0,0,0,0.000281408858427312,0.00480456692457665,-0.100134959559,0.00268937108921818,0,0.0169331351971778,0.000544507707672892,-0.00288748652565118,-0.374457784022525,-0.00455431380032678,0,-0.0120491156339995,-0.0289124292685301,-0.0247219992779719,-0.0380212854943238,-0.00128367521392647,0
6255,-0.00553944256171235,0.00629067388945259,0.00176065785490209,0.00326009948912542,-0.0267533964906761,0,-0.000780019036028534,0,0,0,0,-0.000281409062154125,-0.0231574921344873,0.401696819528297,-0.00741177054442232,0,-0.0182137314695865,-0.00512667085058638,-0.0028874854579044,-0.461818423838849,0.00231094495029538,0,-0.0047279672435252,-0.0716951458816766,-0.106804487397312,0.0249637159795384,-0.00263116260612151,0
2590,-0.00135659199440852,-0.0124338901005103,-0.00116124938358553,0.00930496705404948,-0.0253706956864335,0,-0.000719400413800031,0,0,0,0,-0.000281409091257956,0.0212501029855048,-0.327293102393014,-0.00361716185580008,0,-0.0177616259061324,0.000544506703590741,0.00111831256072037,-0.347975346150633,-0.00961674303107429,0,-0.0120491157722427,0.023439937926014,-0.0238025097678474,0.0223900923301699,-0.00128367523939232,0
8974,0.0020021194286528,0.0176480896843714,0.00107994238715037,-0.00220396662916755,0.0129154517380812,0,0.000463553573354147,0,0,0,0,0.000536016978003317,0.00815153153962456,-0.154589695281174,0.00343260963563807,0,0.0159171014784079,-0.000543496727914317,0.00634663621167419,0.0936639800747798,-0.00327759197898558,0,-0.00840451839758316,0.0124523888298427,0.104464347929024,0.0186761455261149,-0.00089801628200803,0
5214,0.00200211940682493,0.0145602995035006,0.00107994238351239,-0.0051144681419828,0.0155713959866262,0,-0.000780019036028534,0,0,0,0,0.000536016919795657,-0.00710805784183322,-0.198745936038904,-0.00393191853072494,0,0.0069321869777923,0.00056319402938243,0.00368921719928039,-0.0581626640632749,-0.00809998605473083,0,-0.0170289419038454,0.00849740739067784,-0.0353859281603945,-0.0177981116867159,0.000445421646873001,0
2349,-0.00127085263375193,0.0145602958436939,-0.000904986205569003,-0.00142840841726866,-0.00680558010208188,0,-0.000370843335986137,0,0,0,0,0.000281408872979227,0.00165132519759936,0.319178362089588,-0.0060231383467908,0,0.00693218714332033,-0.0051266705213493,-0.00822527457785327,-0.046253816331955,0.00762407391448505,0,0.00827412023500074,-0.0470105104177492,-0.0325594281293888,0.0218793373787776,0.00166639679082436,0
2135,-0.00562518242077203,-0.0124338880486903,-0.00116124953638064,-0.0048956931423163,-0.0237625421505072,0,-0.000719400413800031,0,0,0,0,0.000281408916634973,0.00407735051703639,-0.297399575614691,-0.00361716185580008,0,0.0161915139287885,-0.000194900228962069,0.00111831284812069,-0.329967528748966,0.015307447352825,0,0.0102284751192201,0.0234399379478418,-0.0800458308222005,0.0144075228017755,0.000655781161185587,0
7833,-0.00154445262160152,0.0189412332256325,0.0136849552618514,-0.00190519371972186,0.0362364352113218,0,-0.000780019036028534,0,0,0,0,0.000536017058038851,-0.00502232502185507,0.576167922943569,0.00471228475362295,0,-0.0168905735044973,0.01179051872532,-0.00890823473309865,0.491895420083893,0.00562145106232492,0,0.00341198159730993,0.0241142686973035,0.140937436572131,0.0223233292781515,-0.00224550429265946,0
8778,-0.00135659199440852,0.0145602993725333,0.0010799424162542,-0.00489569334604312,-0.017295742254646,0,-0.000780019036028534,0,0,0,0,-0.00028140904760221,-0.0214730813859205,-0.0697243097311002,0.00268937108921818,0,-0.00575640862734872,0.000544507693120977,-0.00822527514537796,-0.150061402073334,-0.0040662313986104,0,0.0143546174222138,-0.0282681505850633,-0.0243846545636188,0.0265525601134868,0.000655781299428781,0
6301,0.00184557122702245,0.0189411833853228,-0.00236963112547528,0.00317509080923628,-0.00702961928254808,0,-0.000370843335986137,0,0,0,0,-0.000281409062154125,0.00274375211301958,0.440761163234129,-0.00232216410222463,0,0.00693218953892938,0.0095952924057201,0.00126294763686019,0.428025716450065,-0.0174080961405707,0,0.00341198168462142,0.0231161190240528,-0.0252648597997904,-0.0039826063948567,0.00166639672534075,0
4416,0.00195925226580584,-0.0124338922469178,-0.00262589363774168,-0.00687384808406932,-0.0291309523963719,0,0.000463552074506879,0,0,0,0,-0.00323218235280365,0.0309746127204562,-0.126482661460614,0.00343260963563807,0,0.0210057145486644,-0.00615443903006963,0.0039203425985761,1.01126932933039,-0.0237455407259404,0,0.00440133621304994,-0.00729979282914428,0.230385947692412,0.00938549545026035,-0.00410609137907159,0
974,-0.00127085271378746,0.0145602962584235,-0.00287264054350089,-0.00203341509040911,-0.0182598256251367,0,-0.000370843335986137,0,0,0,0,-0.000281409131275723,0.000452019230579026,0.504925719635139,-0.00602313942363253,0,0.00693218667765905,-0.00512667035945924,-0.00822527338277723,-0.0153464837130741,0.025276996933826,0,0.00827412016951712,-0.0418724351620767,-0.02610199704759,-0.0118271956889657,0.00166639729286544,0
7986,-0.00127085261192406,0.0184484961646376,0.0010799423980643,-0.00220396658551181,-0.0070046572946012,0,-0.000719400413800031,0,0,0,0,-0.000281409073068062,0.00632244394000736,-0.332861072591186,0.00124253777903505,0,-0.00530430457365583,-0.00366241512165288,-0.00783268986924668,0.130590190012299,0.00122023118456127,0,0.00723495174315758,0.0111957150147646,-0.021091328588227,0.0168977115608868,0.000655781255773036,0
