"source_row","altered_gravity","astronaut_selection","bisphosphonates","bone_fracture_risk","bone_remodeling","co2_risk","crew_health_and_performance_system","distance_from_earth","food_and_nutrition_risk","hostile_closed_environment","hsia_risk","humidity","hydration","individual_factors","k_plus_citrate","medical_prevention_capability","medical_treatment_capability","microbiome","microhost_risk","mineralized_renal_material","nutrients","pharm_risk","resistive_exercise","thiazides","urine_chemistry","urine_concentration","vehicle_design","water_intake"
1942,-0.00411174632608891,-0.0295565705746412,-0.0021503958851099,-0.00443242397159338,-0.0073598213493824,0,0.00403734901919961,0,0,0,0,-0.000562005094252527,-0.0359648168087006,-0.408905982971191,0.0021334639750421,0,0.00571167655289173,0.000338245299644768,0.00442140130326152,-0.174569845199585,0.020910507068038,0,0.0122667849063873,0.0130101135000587,-0.0945262908935547,0.0192879270762205,0.00189882738050073,0
4911,-0.000657451804727316,-0.0295565705746412,0.000884145963937044,0.00763108907267451,-0.0126388613134623,0,-0.000186735444003716,0,0,0,0,0.000703224854078144,0.00375622930005193,-0.15248429775238,-0.00295969401486218,0,0.0157669428735971,0.00307194516062737,-0.0131944678723812,-0.286716997623444,-0.00395173858851194,0,0.0122667849063873,0.0151816559955478,0.172307357192039,0.0227414183318615,0.00189882738050073,0
3564,-0.000657451804727316,-0.0378149598836899,0.0079703452065587,-0.00231737014837563,0.00246478663757443,0,0.000837147468701005,0,0,0,0,0.00128796696662903,0.00625361409038305,-0.272004276514053,0.00125308148562908,0,0.00571167655289173,0.00274794176220894,-0.00755608826875687,0.0264523904770613,0.0316860228776932,0,0.00602020509541035,-0.0126701146364212,-0.044457845389843,0.0107284607365727,0.0011839356739074,0
2274,0.00133319885935634,0.00651398440822959,-0.00149204244371504,-0.00508832931518555,-0.00391991762444377,0,0.00060238188598305,0,0,0,0,0.000703224854078144,-0.00416664406657219,-0.0218842923641205,-0.00703738024458289,0,-0.0150614064186811,0.0028900783509016,0.00211385451257229,-0.477675288915634,-0.00338408770039678,0,-0.0127064567059278,-0.0413465276360512,-0.048604816198349,-0.0325918272137642,-0.00225168117322028,0
5349,-0.000842616253066808,-0.0360956788063049,-0.00149204244371504,-0.00221336982212961,0.0105338022112846,0,-0.000186735444003716,0,0,0,0,-0.00102932087611407,0.00652919663116336,-0.0979387611150742,0.00313071114942431,0,0.0157669428735971,0.00638757320120931,0.00833549350500107,0.0141265317797661,-0.00435721827670932,0,0.00536153092980385,-0.0151174031198025,0.125878259539604,0.00950339250266552,0.0011839356739074,0
3299,-0.000842616253066808,0.00651398440822959,0.0100005464628339,-0.00163612654432654,-0.00242181634530425,0,0.00026699440786615,0,0,0,0,-0.00525748450309038,0.036681029945612,0.435860484838486,0.00313071114942431,0,0.0218023862689734,0.0198540147393942,0.00559978606179357,0.950993061065674,0.0203554034233093,0,0.00226356694474816,-0.0168248545378447,0.105298928916454,-0.00178202067036182,0.0159981120377779,0
3222,-0.00230609765276313,0.0189326461404562,0.000607008230872452,-0.00128775811754167,-0.0101069128140807,0,-0.000421305012423545,0,0,0,0,-0.000562005094252527,-0.0374986194074154,0.318382561206818,0.00197541527450085,0,0.0131047191098332,-0.0110304113477468,-0.0131944678723812,0.0356434024870396,-0.0306824091821909,0,0.00277056288905442,0.0293403770774603,0.0984509885311127,-0.165640592575073,0.00308341952040792,0
8941,-0.000657451804727316,0.0152524812147021,0.000607008230872452,-0.00195323023945093,-0.009246033616364,0,0.00026699440786615,0,0,0,0,0.000703224854078144,0.00280161900445819,0.229847460985184,-0.00703738024458289,0,0.00686044571921229,0.00255703483708203,0.00484956195577979,-0.329653173685074,0.0101531576365232,0,0.00675302278250456,0.045044057071209,-0.0432823225855827,0.0279673300683498,-0.00225168117322028,0
4890,-0.00411174632608891,0.0152524812147021,-0.00149204244371504,-0.00195323023945093,-0.0125979045405984,0,-0.000186735444003716,0,0,0,0,-0.000562005094252527,0.000109871616587043,0.252408802509308,-0.00703738024458289,0,0.00686044571921229,0.00474055856466293,0.00484956195577979,-0.445909202098846,-0.000164466677233577,0,0.00675302278250456,-0.0616737678647041,-0.128186568617821,0.0259690806269646,-0.00377242919057608,0
713,-0.000657451804727316,0.00651398440822959,0.000884145963937044,-0.00727596133947372,-0.0084831090644002,0,0.00026699440786615,0,0,0,0,0.000703224854078144,0.00629360787570477,-0.137546375393867,0.00283943815156817,0,0.0173508450388908,0.0021509004291147,-0.00337972119450569,-0.504719436168671,-0.00704257329925895,0,-0.0111152250319719,-0.0272171050310135,-0.0454277023673058,-0.0318927243351936,-0.00225168117322028,0
6255,-0.0040461290627718,0.00651398440822959,0.00176337314769626,0.00308414548635483,-0.0248649157583714,0,-0.000421305012423545,0,0,0,0,-0.000562005094252527,-0.0237639769911766,0.390774130821228,-0.00703738024458289,0,-0.0200607012957335,-0.00649107480421662,-0.00337972119450569,-0.608274877071381,0.00353180104866624,0,-0.00430667027831078,-0.0616737678647041,-0.130182266235352,0.0231884811073542,-0.00377242919057608,0
