Diet,Climate,Hydration,Y,ClinicVisit
-0.4340060675169623,-1.2295790736263152,-0.6223782749377229,-1.3956544433550129,-1.9891410932288836
-1.7070345536174467,-0.3104190829688083,-2.8086049015203027,-2.9112185380378417,-4.521312699589215
1.2890504932820048,-0.44599270610484254,0.8855271884399101,1.223373298680543,1.823817845184502
-1.5729104442584563,0.007763176496614766,-0.7918739636425984,-1.2747878921098772,-2.001229344706422
0.4485247470471842,1.210290238939574,1.0785974685664772,2.513206481723623,3.494783352401183
0.7317544586245863,-0.7846349149666344,0.2109669793215644,1.0235378647200342,0.6011356073539033
-0.7503588381954445,0.636687743397279,-0.4105215698263639,-0.6818580767822537,-1.965906874007264
-0.28942012829889696,-0.8804494467672401,-0.97666644824447,-1.9174539546063825,-2.5236938941725127
0.5743968111176201,-0.2671089742093623,1.4642447088567931,2.393895963107062,2.768784615788909
-0.10180980178955541,-0.06508290368131499,-0.6068020435524619,0.5835184683826469,0.19743896211873996
-0.885719371901064,0.9084990703968511,0.5347125680141146,1.325445280316594,0.11647558014299214
-0.04306189051817672,1.4947426292965582,0.5677821489898169,1.1726852684972626,-0.029771624037413957
0.009737419720243263,-0.3946782465104374,-0.2999987024377496,-0.4674192404333018,-0.32265457302688133
0.6501104085899003,1.645004035379689,1.701745974402318,2.78526178195294,3.0852417381730453
0.02133465949717636,0.169177951116779,1.1618174275811566,1.5256539046311264,1.8927374553132323
-1.4433121283298374,-1.037849581184663,-1.6856609972024785,-1.8507385587157463,-2.1580504974980492
-0.6437018057671657,-0.066046741944432,-1.5350221529819335,-2.0610170890599537,-2.354398938621157
-0.9923539738535301,1.0401527834268847,-0.5776871150166845,0.07991707866100892,-0.8994573187239596
1.0910007533942876,1.2923818363644297,1.8136429500843843,2.2923223044331382,3.8019346189834615
1.2975443278947696,1.5154874217184473,2.345014148212257,2.8999386522336748,3.049713401409143
-0.22992674459405887,0.6668942782189065,-0.5168479832821083,0.6415457164254156,0.024178408712849542
0.9038409717603025,-0.4964266241480066,0.6674457748590741,1.3671218676707122,2.3574710115700643
0.5878181798118289,-0.8928048703476267,-1.085776272306691,-1.5933234524109547,-1.6411535419982846
-0.5122013496612466,0.6510758866262785,-0.12863882394386575,0.7883214789386911,0.45930280384497324
1.2933041907506828,-0.17489753759927454,0.6776358320103777,0.3441857985791007,1.6157196823508055
0.3767201909967853,-2.36217236240331,-1.03944351478322,-2.559134114725075,-1.6914334066084757
-0.2731891437003193,0.7584140835298385,0.3839767292515113,0.04168879791179747,-0.4356484809281923
-1.154716685368793,-0.5523577824551751,-0.38420413516007057,-1.1335426850570962,-1.4036115725463167
-1.0568889882543187,1.557682385967003,0.7422255162497285,2.4376747435187744,2.0140273689320405
-0.25163754735322097,0.7372303903081845,0.8785387464641423,1.3753119970002186,1.67963810551626
-0.02118228864833629,-0.07324623307540992,0.30471590644183444,0.37709486206159215,0.8525064314497893
0.19960466889711956,-1.0254213755406258,-0.3439206400856053,-0.7776453879703877,-0.5320849998560122
0.3040526304894363,0.5729230743665484,0.7693188551898147,1.1781407423477668,1.3803776000244918
-0.9061402594926649,-0.5838769392211771,-1.5428569195570359,-2.5701439319985466,-3.3824843102188513
0.5058448940261876,1.306139483531939,0.48483769718104675,0.9448668474647567,1.7826729453414578
-1.1398469668522324,-2.187832713573348,-2.904426611079659,-3.273982678311168,-3.9074438355581345
-0.6858663941503276,-0.24058624247818708,-1.0493693265818314,-0.0779466510814959,-1.2447400318220831
0.7445135447714778,-1.2179857042390532,-0.45240968824175243,-1.3169660729155357,-0.4868796315092401
0.7044274267995378,0.8614404545085665,0.9923077547035547,1.6045368390495929,2.361175721413251
-0.268782123494168,-0.4006754826020155,0.4107663395885808,-0.027318215056108403,-0.10082340857702003
1.5393014257189919,0.6405038688334544,2.1069044443728866,2.0967580340934378,3.4605524535966046
-0.7336309718526821,1.4484880580475916,1.3168432343343155,2.2666074646268854,1.7923093407296486
-0.41418863783340276,0.2124003215187801,-0.21738094518720402,-0.8809449415997642,-2.1398528379947783
0.4627700807049643,-0.6338218123746169,0.8551673650593327,0.11078443226766138,1.8453829943841886
0.16430729919421777,1.4074618248646422,1.624496614201834,2.572457322709542,3.2798430391015634
0.5750707535709567,1.0157740373048985,1.223098373648912,2.128047044758598,2.1472760663658703
-0.25525928685434235,0.2937996137486172,0.3545690238054252,0.5385302989342544,0.42899347650076375
0.6870906172251798,1.0768968140554642,0.5077498856285356,0.760752078891249,1.350974892868527
-0.358902586216217,1.4861552637473874,1.2019125085726956,2.213513478527122,1.9967807763316594
0.534987725226623,0.25704585021979615,0.6471926066803341,0.6971565021775239,1.0934699295943144
0.11649912381195224,-2.206771352001536,-0.8315433771136891,-2.036596739475832,-1.8346669545201053
0.12363201929591747,1.1791074924087381,0.8863996640209336,1.2776685373025782,1.3015708449624404
1.25297092712546,0.44293689673317455,1.14084527750683,1.2411081943257911,1.6825938060367704
0.06729024415729663,-1.3487845632670048,-0.5875253115531988,-1.2380512527599774,-1.3796675275363255
-1.0386935610751613,-0.16726798545398286,-0.9639246944775398,-0.8224547150791464,-1.4459191698041376
-0.575593150183232,-0.448593474605956,-1.4428630102609055,-1.7146073510044066,-1.6864911038850143
0.557219501157491,0.8755098508475427,2.055128974557304,2.5995507299570795,2.3721119038032406
-0.47019503023961556,-3.116235612345246,-2.346053778377677,-4.117473111219853,-3.6376411726519398
-0.20611997944801966,-0.5369446966765109,-0.6191962841583645,-0.6276429851065091,-0.10358455617864348
0.08042536101652235,1.76359537022998,0.5299334419181628,1.4502724610308029,1.6953393725145565
-1.2805177240369203,-0.6022671748297203,-1.4628668927459503,-2.285642170785974,-2.3543407228473163
0.8777088615317618,-0.12331425144843551,1.1545601117279358,0.6266917749866885,0.23871368347568978
0.3169512567093199,0.651893322551176,1.4990853210248167,1.5308576715492768,1.9732052326022944
0.8567475241202105,-0.654271621323487,0.1655904182878851,-0.33234970190935303,0.407908172986724
0.023885689203094203,-0.7838451352936018,0.5295947341658533,0.7431396430751138,0.893331109865592
-0.36505166470473055,-1.6369750301721706,-0.854810905264842,-1.8316943381781878,-2.0282446986998677
0.11754081394805702,-0.8094830938740392,0.3696590953596642,-0.7564860031182954,-0.9497151115079776
0.027527767891325633,0.9701061746305243,1.1148306754272228,1.4620895517839134,1.9967902225469245
